"","index","id_ensaio","Local","cidade","estado","fungicida","irrigacao","genotipo","tipo_de_grao","repeticao","data_semeadura","data_colheita","safra","FO1","FO2","FO3","FO4","FO5","FO6","FO7","FO8","FO9","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","ONI","ONI_C","ONI_sub","semeadura","ano_semeadura","colheita","ano_colheita","anom.1","anom.2","anom.3","anom.4","anom.5","anom.6","fo_grupo","fs_grupo","predito"
"1286",1293,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IPR Andorinha","chc",2,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"1287",1294,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRS Not<e1>vel","chc",2,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,4,4,4,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"1288",1295,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","TAA Gol","chc",2,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.8,0.8,1,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"1289",1296,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRS Not<e1>vel","chc",3,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,3,3,3,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"1290",1297,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRS Campeiro","p",3,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"1291",1298,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRS Ametista","chc",3,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"1292",1299,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRSMG Realce","ra",3,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0.9,6.5,6.5,6.5,7,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Pouco Tolerante","Neutro"
"1293",1300,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","TAA Gol","chc",3,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.5,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"1294",1301,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IPR Tangar<e1>","chc",3,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"1295",1302,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","PR 10-4-4/24","p",3,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"1296",1303,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IPR Tuiui<fa>","p",3,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"1297",1304,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IPR Andorinha","chc",3,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"1298",1305,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IPR Quero-quero","chc",4,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"1299",1306,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","TAA Gol","chc",4,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,1,1,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"1300",1307,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRS Ametista","chc",4,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"1301",1308,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IAC Imperador","chc",4,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"1302",1309,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRS Not<e1>vel","chc",4,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"1303",1310,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","PR 10-4-4/24","p",4,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"1304",1311,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRS Campeiro","p",4,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"1305",1312,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IPR Andorinha","chc",4,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"1306",1313,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRSMG Realce","ra",4,2014-12-16,2015-03-16,"14/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,1.2,7,7,7,7.5,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Pouco Tolerante","Neutro"
"1307",1314,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS <c1>rtico","b",1,2015-12-14,2016-03-13,"15/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,4.8,5.4,5.8,6,6,9,9.2,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Tolerante","Muito Pouco Tolerante","El Nino"
"1308",1315,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",1,2015-12-14,2016-03-13,"15/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.6,0.6,0.6,1.6,4,NA,NA,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Tolerante","Muito Tolerante","El Nino"
"1309",1316,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tangar<e1>","chc",1,2015-12-14,2016-03-13,"15/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.8,0.8,0.8,0.8,0.8,3.4,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Tolerante","Muito Tolerante","El Nino"
"1310",1317,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","PR 10-4-4/24","p",1,2015-12-14,2016-03-13,"15/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Tolerante","Tolerante","El Nino"
"1311",1318,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","PR 10-4-4/24","p",2,2015-12-14,2016-03-13,"15/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,5.4,NA,NA,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Tolerante","Tolerante","El Nino"
"1312",1319,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tangar<e1>","chc",3,2015-12-14,2016-03-13,"15/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,0.8,0.8,0.8,0.8,3,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Tolerante","Muito Tolerante","El Nino"
"1313",1320,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",3,2015-12-14,2016-03-13,"15/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.4,2,2,2,2,2,3,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Tolerante","Tolerante","El Nino"
"1314",1321,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS <c1>rtico","b",3,2015-12-14,2016-03-13,"15/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,6.6,7.8,7.8,8,8,9.4,9.4,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Tolerante","Muito Pouco Tolerante","El Nino"
"1315",1322,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","PR 10-4-4/24","p",3,2015-12-14,2016-03-13,"15/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Tolerante","Tolerante","El Nino"
"1316",1323,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tangar<e1>","chc",4,2015-12-14,2016-03-13,"15/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.6,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Tolerante","Muito Tolerante","El Nino"
"1317",1324,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","PR 10-4-4/24","p",4,2015-12-14,2016-03-13,"15/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.4,0.4,0.4,0.4,0.4,3.6,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Tolerante","Muito Tolerante","El Nino"
"1318",1325,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1319",1326,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFp119","p",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1320",1327,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1321",1328,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1322",1329,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 104","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1323",1330,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 402","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1324",1331,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FP 403","p",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1325",1332,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 49-4-4 DA 940","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1326",1333,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC 1849","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1327",1334,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC 1850","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1328",1335,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC 2051","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1329",1336,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Veloz","p",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1330",1337,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Bem-te-vi","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1331",1338,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Campos Gerais","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1332",1339,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Curi<f3>","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1333",1340,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1334",1341,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Sabi<e1>","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1335",1342,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tangar<e1>","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1336",1343,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1337",1344,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1338",1345,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Urutau","p",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1339",1346,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","Marhe","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1340",1347,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","SCS 204 Predileto","p",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1341",1348,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","SCS 205 Riqueza","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1342",1349,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Dama","chc",1,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1343",1350,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 104","chc",2,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1344",1351,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC 1849","chc",2,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1345",1352,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","Marhe","chc",2,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1346",1353,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC 2051","chc",2,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
"1347",1354,"Arapoti_CDEArapoti_20/21_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",2,2020-12-16,2021-03-16,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,99","La Niña","LNW","D",2020,"M",2021,0.5,-1.27,-1.19,-0.93,-0.84,-0.66,"Tolerante","Tolerante","La Nina"
