"X";"index";"id_ensaio";"Local";"cidade";"estado";"fungicida";"irrigacao";"genotipo";"tipo_de_grao";"repeticao";"data_semeadura";"data_colheita";"safra";"FO1";"FO2";"FO3";"FO4";"FO5";"FO6";"FO7";"FO8";"FO9";"FS1";"FS2";"FS3";"FS4";"FS5";"FS6";"FS7";"FS8";"FS9";"FS10";"FS11";"ONI";"ONI_C";"ONI_sub"
722;729;"Arapoti_CDEArapoti_14/15_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR 139";"chc";3;2014-12-15;2015-03-15;"14/15";"0.2";"0.8";NA;"5.8";NA;NA;NA;NA;NA;"0.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
723;730;"Arapoti_CDEArapoti_14/15_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Campos Gerais";"chc";3;2014-12-15;2015-03-15;"14/15";"0.2";"1";NA;"2.4";NA;NA;NA;NA;NA;"0.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
724;731;"Arapoti_CDEArapoti_14/15_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC Mil<ea>nio";"ch";3;2014-12-15;2015-03-15;"14/15";"0.2";"0.2";NA;"2.4";NA;NA;NA;NA;NA;"0.2";"0.4";"0.4";NA;NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
725;732;"Arapoti_CDEArapoti_14/15_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA Gol";"chc";4;2014-12-15;2015-03-15;"14/15";"0.2";"2";NA;"9.2";NA;NA;NA;NA;NA;"0.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
726;733;"Arapoti_CDEArapoti_14/15_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEM Flor Diniz";"chc";4;2014-12-15;2015-03-15;"14/15";"0.4";"0.6";NA;"5.2";NA;NA;NA;NA;NA;"0.4";"0.4";NA;"1.8";"1.8";"2";NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
727;734;"Arapoti_CDEArapoti_14/15_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR 139";"chc";4;2014-12-15;2015-03-15;"14/15";"0.6";"1";NA;"3.4";NA;NA;NA;NA;NA;"0.2";"0.2";NA;"1.6";NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
728;735;"Arapoti_CDEArapoti_14/15_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Esteio";"p";4;2014-12-15;2015-03-15;"14/15";"0.2";"0.2";NA;"2";NA;NA;NA;NA;NA;"0.2";"0.2";NA;"0.4";"0.6";NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
729;736;"Arapoti_CDEArapoti_14/15_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"45/57-7-3-1/4";"chc";4;2014-12-15;2015-03-15;"14/15";"0.4";"0.4";NA;"0.6";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
730;737;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFp 110";"p";1;2015-12-14;2016-03-13;"15/16";"0.5";"1.6";"3.2";NA;NA;NA;NA;NA;NA;"0.4";"1.4";"2.8";"2.8";"2.8";"2.8";"2.8";"5";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
731;738;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Madrep<e9>rola";"chc";1;2015-12-14;2016-03-13;"15/16";"1.5";"4.6";"4.8";NA;NA;NA;NA;NA;NA;"0.2";"0.2";"0.2";"0.2";"0.2";"0.8";NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
732;739;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Sublime";"chc";1;2015-12-14;2016-03-13;"15/16";"0.4";"1.2";"1.8";NA;NA;NA;NA;NA;NA;"0.4";"0.4";"0.6";"0.6";"2.4";NA;NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
733;740;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"FAP-F3-2";"chc";1;2015-12-14;2016-03-13;"15/16";"0.2";"0.8";"0.8";NA;NA;NA;NA;NA;NA;"2";"2.4";"2.8";"2.8";"2.8";"2.8";"2.8";"5.8";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
734;741;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Bem-te-vi";"chc";1;2015-12-14;2016-03-13;"15/16";"0.5";"1.2";"1.2";NA;NA;NA;NA;NA;NA;"0.2";"0.4";"0.4";"0.4";"0.4";"0.4";"0.4";"1.4";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
735;742;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Campos Gerais";"chc";1;2015-12-14;2016-03-13;"15/16";"0.6";"2";"2";NA;NA;NA;NA;NA;NA;"0.4";"1";"1.2";"1.2";"1.2";"1.2";"1.2";"2";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
736;743;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Gar<e7>a";"b";1;2015-12-14;2016-03-13;"15/16";"0.2";"0.8";"0.8";NA;NA;NA;NA;NA;NA;"1.4";"3.6";"7";"7.4";"7.4";"7.4";"8.5";"9.4";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
737;744;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Nhambu";"p";1;2015-12-14;2016-03-13;"15/16";"0.2";"0.5";"0.5";NA;NA;NA;NA;NA;NA;"3";"3.6";"4.2";"4.4";"4.4";"4.4";"4.4";"8.5";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
738;745;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA Dama";"chc";1;2015-12-14;2016-03-13;"15/16";"0.2";"1";"1";NA;NA;NA;NA;NA;NA;"4.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
739;746;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEM Awauna";"p";1;2015-12-14;2016-03-13;"15/16";"0.4";"2";"2";NA;NA;NA;NA;NA;NA;"0.4";"1";"1.6";"1.6";"1.6";"1.6";"2.2";"2.2";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
740;747;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEM Flor Diniz";"chc";1;2015-12-14;2016-03-13;"15/16";"0.5";"1.8";"2.2";NA;NA;NA;NA;NA;NA;"0.4";"0.4";"0.4";"0.4";"0.4";"0.4";"0.4";"1.4";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
741;748;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Uirapuru";"p";2;2015-12-14;2016-03-13;"15/16";"0.1";"0.6";"0.6";NA;NA;NA;NA;NA;NA;"2";"2.8";"4.2";"4.2";"4.2";"4.2";"4.2";"7.6";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
742;749;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Campos Gerais";"chc";2;2015-12-14;2016-03-13;"15/16";"0.6";"1.5";"2.1";NA;NA;NA;NA;NA;NA;"0.6";"1";"1.4";"1.4";"1.4";"1.4";"3";"3";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
743;750;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Gar<e7>a";"b";2;2015-12-14;2016-03-13;"15/16";"0.1";"0.6";"0.6";NA;NA;NA;NA;NA;NA;"2";"2";"6.8";"6.8";"6.8";"6.8";"9";"9.4";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
744;751;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA Dama";"chc";2;2015-12-14;2016-03-13;"15/16";"0.6";"0.6";"0.6";NA;NA;NA;NA;NA;NA;"0.4";"0.6";"1";"1";"1";"1";"1";"5";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
745;752;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA LBA08";"chc";2;2015-12-14;2016-03-13;"15/16";"0.8";"0.8";"0.8";NA;NA;NA;NA;NA;NA;"0.2";"0.2";"0.2";"0.2";"0.2";"2";NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
746;753;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFp 110";"p";2;2015-12-14;2016-03-13;"15/16";"0.8";"1.6";"2.2";NA;NA;NA;NA;NA;NA;"4";"4.4";"6";"6";"6";"6";"7";"7.6";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
747;754;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS <c1>rtico";"b";2;2015-12-14;2016-03-13;"15/16";"0.2";"0.2";"0.2";NA;NA;NA;NA;NA;NA;"3";"4.4";"7.2";"7.2";"7.2";"7.2";"9";"9";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
748;755;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Sublime";"chc";2;2015-12-14;2016-03-13;"15/16";"0.6";"1.8";"2.6";NA;NA;NA;NA;NA;NA;"0.2";"0.2";"0.8";"0.8";"0.8";"0.8";"0.8";"2";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
749;756;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMG Realce";"ra";2;2015-12-14;2016-03-13;"15/16";"0.2";"0.5";"0.5";NA;NA;NA;NA;NA;NA;"2.6";"3.4";"6";"6";"6";"6";"7";"8.2";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
750;757;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Estilo";"chc";2;2015-12-14;2016-03-13;"15/16";"0.4";"0.6";"0.8";NA;NA;NA;NA;NA;NA;"0.2";"0.2";"0.2";"0.2";"0.2";"4.8";NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
751;758;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Madrep<e9>rola";"chc";2;2015-12-14;2016-03-13;"15/16";"0.6";"2.5";"2.5";NA;NA;NA;NA;NA;NA;"0.8";"0.8";"1";"1";"1";"1";"1";"2.6";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
752;759;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEM Awauna";"p";2;2015-12-14;2016-03-13;"15/16";"0.8";"2.6";"2.6";NA;NA;NA;NA;NA;NA;"0.4";"0.4";"0.8";"0.8";"0.8";"0.8";"0.8";"2.8";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
753;760;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc 9";"chc";2;2015-12-14;2016-03-13;"15/16";"0.8";"1.4";"1.4";NA;NA;NA;NA;NA;NA;"0.4";"0.4";"0.6";"0.6";"0.6";"0.6";"2";"4.8";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
754;761;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEM Flor Diniz";"chc";2;2015-12-14;2016-03-13;"15/16";"1";"2.8";"2.8";NA;NA;NA;NA;NA;NA;"1.6";"1.6";"1.6";"1.6";"1.6";"1.8";NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
755;762;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"Imperador Vermelho";"chc";2;2015-12-14;2016-03-13;"15/16";"1";"2.8";"2.8";NA;NA;NA;NA;NA;NA;"0.5";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
756;763;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS FC 402";"chc";3;2015-12-14;2016-03-13;"15/16";"0.6";"0.6";"0.6";NA;NA;NA;NA;NA;NA;"1.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
757;764;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"FAP-F3-2";"chc";3;2015-12-14;2016-03-13;"15/16";"0.4";"1.4";"1.6";NA;NA;NA;NA;NA;NA;"2";"2";"2.4";"2.4";"2.4";"2.4";"2.4";"4.5";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
758;765;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"Imperador Vermelho";"chc";3;2015-12-14;2016-03-13;"15/16";"1";"2.5";"2.5";NA;NA;NA;NA;NA;NA;"0.6";"0.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
759;766;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Sublime";"chc";3;2015-12-14;2016-03-13;"15/16";"1.5";"2.8";"2.8";NA;NA;NA;NA;NA;NA;"0.2";"0.2";"0.2";"0.2";"0.2";"2.6";NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
760;767;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFp 110";"p";3;2015-12-14;2016-03-13;"15/16";"0.6";"1.8";"1.8";NA;NA;NA;NA;NA;NA;"1.6";"3.4";"4.2";"4.2";"4.2";"4.2";"4.2";"7.4";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
761;768;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEM Flor Diniz";"chc";3;2015-12-14;2016-03-13;"15/16";"0.5";"1.6";"1.8";NA;NA;NA;NA;NA;NA;"0.4";"0.4";"0.8";"0.8";"0.8";"0.8";"0.8";"2";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
762;769;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc 9";"chc";3;2015-12-14;2016-03-13;"15/16";"0.6";"1.8";"2.4";NA;NA;NA;NA;NA;NA;"1.4";"1.6";"1.8";"1.8";"1.8";"1.8";"1.8";"3.8";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
763;770;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"45/57-7-3-1/4";"chc";3;2015-12-14;2016-03-13;"15/16";"0.8";"2.2";"2.2";NA;NA;NA;NA;NA;NA;"0.2";"0.8";"1";"1";"1";"1";"1";"1.8";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
764;771;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Madrep<e9>rola";"chc";3;2015-12-14;2016-03-13;"15/16";"2";"5";"5";NA;NA;NA;NA;NA;NA;"0.4";"0.4";"0.4";"0.4";"0.4";"0.4";"0.4";"1.2";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
765;772;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"49/61-1/2";"chc";3;2015-12-14;2016-03-13;"15/16";"0.4";"1.2";"1.2";NA;NA;NA;NA;NA;NA;"0.4";"0.4";"0.4";"0.4";"0.4";"0.4";"0.4";"2.4";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
766;773;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"45/57-7-3-1/4";"chc";4;2015-12-14;2016-03-13;"15/16";"0.2";"1";"1.2";NA;NA;NA;NA;NA;NA;"0.2";"0.2";"0.2";"0.2";"0.2";"0.2";"0.2";"1.2";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
767;774;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"Imperador Vermelho";"chc";4;2015-12-14;2016-03-13;"15/16";"0.8";"2";"2";NA;NA;NA;NA;NA;NA;"0.4";"0.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
768;775;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Campos Gerais";"chc";4;2015-12-14;2016-03-13;"15/16";"0.5";"1.8";"2.6";NA;NA;NA;NA;NA;NA;"0.2";"0.4";"0.6";"0.6";"0.6";"0.6";"0.6";"1.2";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
769;776;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA LBA08";"chc";4;2015-12-14;2016-03-13;"15/16";"0.2";"0.8";"0.8";NA;NA;NA;NA;NA;NA;"1.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
770;777;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Madrep<e9>rola";"chc";4;2015-12-14;2016-03-13;"15/16";"1.5";"3.8";"3.8";NA;NA;NA;NA;NA;NA;"0.2";"0.2";"0.2";"0.2";"0.2";"0.2";"2.4";NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
771;778;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Sublime";"chc";4;2015-12-14;2016-03-13;"15/16";"1";"2.2";"2.2";NA;NA;NA;NA;NA;NA;"0.2";"0.2";"0.2";"0.2";"0.2";"3";NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
772;779;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc 9";"chc";4;2015-12-14;2016-03-13;"15/16";"1.2";"2.6";"2.8";NA;NA;NA;NA;NA;NA;"0.2";"0.6";"1";"1";"1";"1";"1";"3.2";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
773;780;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFp 110";"p";4;2015-12-14;2016-03-13;"15/16";"0.2";"1.8";"1.8";NA;NA;NA;NA;NA;NA;"1.6";"2";"3.4";"3.4";"3.4";"3.4";"3.4";"6.4";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
774;781;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEM Flor Diniz";"chc";4;2015-12-14;2016-03-13;"15/16";"0.4";"1.2";"1.2";NA;NA;NA;NA;NA;NA;"0.6";"0.6";"0.8";"0.8";"0.8";"0.8";"0.8";"2.6";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
775;782;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Bem-te-vi";"chc";4;2015-12-14;2016-03-13;"15/16";"0.8";"1";"1";NA;NA;NA;NA;NA;NA;"0.2";"0.2";"0.2";"0.2";"0.2";"2.6";NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
776;783;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc 9";"chc";1;2013-12-16;2014-03-16;"13/14";"0.2";NA;"0.6";"0.8";NA;NA;NA;NA;NA;"0.2";NA;"0.4";NA;"0.4";NA;"0.4";NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
777;784;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"Bola Cheia";"chc";1;2013-12-16;2014-03-16;"13/14";"0.6";NA;"0.8";"1";NA;NA;NA;NA;NA;"0.2";NA;"0.2";NA;NA;NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
778;785;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Esteio";"p";1;2013-12-16;2014-03-16;"13/14";"0.8";NA;"1.2";"1.6";NA;NA;NA;NA;NA;"0.2";NA;"0.2";NA;"0.4";NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
779;786;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC Imperador";"chc";1;2013-12-16;2014-03-16;"13/14";"0.4";NA;"0.8";"1";NA;NA;NA;NA;NA;"0.2";NA;"0.4";NA;NA;NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
780;787;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Tuiui<fa>";"p";1;2013-12-16;2014-03-16;"13/14";"0.4";NA;"0.6";"0.6";NA;NA;NA;NA;NA;"0.2";NA;"0.2";NA;NA;NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
781;788;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA LBA05";"chc";1;2013-12-16;2014-03-16;"13/14";"0.4";NA;"0.6";"0.8";NA;NA;NA;NA;NA;"0.2";NA;"0.2";NA;NA;NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
782;789;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc 9";"chc";2;2013-12-16;2014-03-16;"13/14";"0.4";NA;"0.8";"0.8";NA;NA;NA;NA;NA;"0.4";NA;"0.8";NA;"1.2";NA;"1.4";NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
783;790;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Campeiro";"p";2;2013-12-16;2014-03-16;"13/14";"0.2";NA;"0.4";"0.4";NA;NA;NA;NA;NA;"0.2";NA;"0.4";NA;"0.4";NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
784;791;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Quero-quero";"chc";2;2013-12-16;2014-03-16;"13/14";"0.2";NA;"0.4";"0.4";NA;NA;NA;NA;NA;"0.2";NA;"0.2";NA;"0.2";NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
785;792;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Bem-te-vi";"chc";2;2013-12-16;2014-03-16;"13/14";"0.4";NA;"0.8";"0.8";NA;NA;NA;NA;NA;"0.2";NA;"0.4";NA;NA;NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
786;793;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Estilo";"chc";3;2013-12-16;2014-03-16;"13/14";"0.2";NA;"0.6";"0.6";NA;NA;NA;NA;NA;"0.2";NA;"0.2";NA;"0.2";NA;"0.2";NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
787;794;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Ametista";"chc";3;2013-12-16;2014-03-16;"13/14";"0.2";NA;"0.6";"0.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
788;795;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc 5";"chc";3;2013-12-16;2014-03-16;"13/14";"0.6";NA;"0.6";"0.6";NA;NA;NA;NA;NA;"0.2";NA;"0.4";NA;"0.6";NA;"0.8";NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
789;796;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Tangar<e1>";"chc";3;2013-12-16;2014-03-16;"13/14";"0.2";NA;"0.2";"0.2";NA;NA;NA;NA;NA;"0.2";NA;"0.2";NA;NA;NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
790;797;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Campeiro";"p";3;2013-12-16;2014-03-16;"13/14";"0.2";NA;"2";"0.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
791;798;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Campos Gerais";"chc";3;2013-12-16;2014-03-16;"13/14";"0.4";NA;"0.6";"0.6";NA;NA;NA;NA;NA;"0.2";NA;"0.2";NA;"0.2";NA;"0.2";NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
792;799;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Juriti";"chc";3;2013-12-16;2014-03-16;"13/14";"0.2";NA;"0.4";"0.4";NA;NA;NA;NA;NA;"0.2";NA;"0.4";NA;NA;NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
793;800;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Quero-quero";"chc";3;2013-12-16;2014-03-16;"13/14";"0.2";NA;"0.2";"0.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
794;801;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA Gol";"chc";4;2013-12-16;2014-03-16;"13/14";"0.6";NA;"1";"1";NA;NA;NA;NA;NA;"0.2";NA;"0.2";NA;"0.2";NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
795;802;"Arapoti_CDEArapoti_13/14_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc 9";"chc";4;2013-12-16;2014-03-16;"13/14";"0.4";NA;"0.8";"0.8";NA;NA;NA;NA;NA;"0.2";NA;"0.2";NA;NA;NA;NA;NA;NA;NA;NA;-0,258333333333333;"Neutro";"Neutro"
